	COMMON.id	COMMON.assoc	COMMON.name	COMMON.xpos	COMMON.ypos	COMMON.width	COMMON.height	COMMON.attribs	COMMON.colorf	COMMON.colorb	COMMON.texturenumber	COMMON.fontnumber	COMMON.active	COMMON.commonattribs	COMMON.help	totalgadgets	VERSION.major	VERSION.minor	VERSION.revision	panel	crdefault	escdefault	defaultfocus	hotornot	text	status	quickkey	grayedout	stages	range	thick	knobpos	knobsize	filename	link	crtdefault	maxchars	itemheight
ReImagined HPI RAW\guis\SELMAP.GADGET6	5	0	DESCRIPTION	60	300	235	31	17	15	0	-127	0	1	102											Description													
ReImagined HPI RAW\guis\SELMAP.GADGET7	5	0	SIZE	60	330	235	18	17	15	0	-127	0	1	102											Size													
ReImagined HPI RAW\guis\SELPROV.GADGET0	0	0	HEADER	0	0	640	480	52685	52685	52685	0	-51	1	-51		6	-51	-51	-51	NULL		PREVMENU																
ReImagined HPI RAW\guis\SELPROV.GADGET1	1	0	PREVMENU	473	405	120	20	2	15	0	0	0	1	54											Previous Menu	0	80	0	0									
ReImagined HPI RAW\guis\SELPROV.GADGET2	1	243	SETTINGS	473	363	120	20	2	15	0	0	0	1	66											Options	0	79	0	0									
ReImagined HPI RAW\guis\SELPROV.GADGET3	2	50	DPLAY	72	98	499	104	1	15	0	0	0	1	101																								
ReImagined HPI RAW\guis\SELPROV.GADGET4	4	50	SLIDER	578	89	16	121	2	4	0	0	0	1	101																115	21	0	10					
ReImagined HPI RAW\guis\SELPROV.GADGET5	1	0	SELECT	473	283	120	20	2	15	0	0	0	1	101											Select	0	83	0	0									
ReImagined HPI RAW\guis\SELPROV.GADGET6	1	0	SERVICEX	81	221	321	20	2	15	0	0	0	0	101											BUTTON NAME	0	-68	0	0									
ReImagined HPI RAW\guis\SELPROVX.GADGET0	0	0	HEADER	0	0	640	480	52685	52685	52685	0	-51	1	-51		5	-51	-51	-51	NULL																		
ReImagined HPI RAW\guis\SELPROVX.GADGET1	5	0	HEADING	96	219	135	15	2	15	0	102	0	1	54											Please Select Provider													
ReImagined HPI RAW\guis\SELPROVX.GADGET2	2	1	PROV	12	239	269	129	1	15	0	0	0	1	54																								
ReImagined HPI RAW\guis\SELPROVX.GADGET3	1	0	PREVMENU	500	438	130	32	2	15	0	0	0	1	54											Previous Menu	0	80											
ReImagined HPI RAW\guis\SELPROVX.GADGET4	1	0	SELECT	10	438	130	32	2	15	0	0	0	1	54											Select Provider	0	83											
ReImagined HPI RAW\guis\SELPROVX.GADGET5	4	1	SLIDER	284	239	26	128	2	4	0	102	0	1	54																0	56	0	126					
ReImagined HPI RAW\guis\SELSIDE.GADGET0	0	205	HEADER	0	0	640	480	52685	52685	52685	0	-51	-51	-51		11	-51	-51	-51																			
ReImagined HPI RAW\guis\SELSIDE.GADGET1	1	243	Start	498	364	122	46	2	15	0	0	0	1	-109											Start	0	83	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET2	1	243	PrevMenu	499	418	121	44	2	15	0	0	0	1	-109											Previous Menu	0	80	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET3	1	5	Side0	26	84	132	106	18	15	0	0	0	0	-109											Side0	0	0	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET4	1	5	Side1	170	84	129	104	18	15	0	0	0	0	-109											Side1	0	0	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET5	1	5	Side2	274	84	135	108	18	15	0	0	0	0	-109											Side2	0	0	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET6	1	5	Side3	404	84	136	103	18	15	0	0	0	0	-109											Side3	0	0	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET7	1	5	Side4	505	84	115	98	18	15	0	0	0	0	-109											Side4	0	0	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET8	1	6	Easy	32	431	94	30	18	15	0	0	0	1	-109											Easy	0	69	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET9	1	6	Medium	136	431	94	30	18	15	0	0	0	1	-109											Medium	0	77	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET10	1	6	Hard	240	431	94	30	18	15	0	0	0	1	-109											Hard	0	72	0										
ReImagined HPI RAW\guis\SELSIDE.GADGET11	5	243	SIDENAME	247	232	122	22	2	15	0	100	0	1	-46																								
ReImagined HPI RAW\guis\SELVMODE.GADGET0	0	0	HEADER	221	92	200	120	52685	52685	52685	0	-51	1	-51		3	-51	-51	-51	NULL																		
ReImagined HPI RAW\guis\SELVMODE.GADGET1	5	0	VIDVAL	36	19	134	15	2	15	0	102	0	1	54											0x0													
ReImagined HPI RAW\guis\SELVMODE.GADGET2	1	0	OK	42	76	120	20	2	15	0	0	0	1	54											OK	0	83	0	0									
ReImagined HPI RAW\guis\SELVMODE.GADGET3	4	0	VIDSLDR	21	42	162	16	1	4	0	0	0	1	0																148	28	0	10					
ReImagined HPI RAW\guis\SERIAL.GADGET0	0	0	HEADER	70	97	501	154	0	0	0	0	0	0	0		8	0	0	0		HOST		HOST															
ReImagined HPI RAW\guis\SERIAL.GADGET1	2	10	SPEEDS	151	26	102	110	1	15	0	0	0	1	101																								
ReImagined HPI RAW\guis\SERIAL.GADGET2	5	0	TEXT	151	7	102	19	1	15	0	-127	0	1	101											Speed													
ReImagined HPI RAW\guis\SERIAL.GADGET3	1	0	JOIN	358	101	121	20	2	15	0	0	0	1	0											Join	0	0	0	0									
ReImagined HPI RAW\guis\SERIAL.GADGET4	1	0	PREV	358	123	121	19	2	15	0	0	0	1	0											Cancel	0	0	0	0									
ReImagined HPI RAW\guis\SERIAL.GADGET5	2	1	PORTS	15	26	101	110	1	15	0	0	0	1	101																								
ReImagined HPI RAW\guis\SERIAL.GADGET6	5	0	TEXT	15	7	95	17	1	15	0	-127	0	1	101											Port													
ReImagined HPI RAW\guis\SERIAL.GADGET7	4	1	SLIDER	118	26	11	109	2	4	0	-127	0	1	101																103	10	0	10					
ReImagined HPI RAW\guis\SERIAL.GADGET8	1	0	HOST	358	79	121	20	2	15	0	0	0	1	0											Host	0	0	0	0									
ReImagined HPI RAW\guis\SHARE.GADGET0	0	205	Share.GUI	324	-429	233	396	52685	52685	52685	0	-51	-51	-51		14	-51	-51	-51		OK	CANCEL	OK															
ReImagined HPI RAW\guis\SHARE.GADGET1	5	243	TEXT	46	14	142	14	18	15	0	0	0	1	0											TRANSFER RESOURCES													
ReImagined HPI RAW\guis\SHARE.GADGET2	1	243	CANCEL	65	348	96	31	2	0	0	0	0	1	0											Cancel	0	67	0	0									
ReImagined HPI RAW\guis\SHARE.GADGET3	1	243	OK	65	312	96	31	2	0	0	0	0	1	0											OK	0	79	0	0									
ReImagined HPI RAW\guis\SHARE.GADGET4	4	20	METAL	49	188	120	16	1	4	0	0	0	1	0																139	29	0	10					
ReImagined HPI RAW\guis\SHARE.GADGET5	5	243	TEXT	49	173	67	15	17	15	0	0	0	1	0											Metal													
ReImagined HPI RAW\guis\SHARE.GADGET6	4	21	ENERGY	49	222	120	16	1	4	0	0	0	1	0																139	27	0	10					
ReImagined HPI RAW\guis\SHARE.GADGET7	5	243	TEXT	48	207	69	14	17	15	0	0	0	1	0											Energy													
ReImagined HPI RAW\guis\SHARE.GADGET8	1	0	SHARUNIT	53	246	120	20	16385	0	0	0	0	1	0											Chosen Units|Chosen Units	0	104	0	2									
ReImagined HPI RAW\guis\SHARE.GADGET9	5	243	METAL#	174	191	88	15	17	15	0	0	0	1	0											METAL#													
ReImagined HPI RAW\guis\SHARE.GADGET10	5	243	ENERGY#	175	223	72	13	17	15	0	0	0	1	0											ENERGY#													
ReImagined HPI RAW\guis\SHARE.GADGET11	2	50	PLYRLIST	39	59	133	101	1	15	0	0	0	1	0																								
ReImagined HPI RAW\guis\SHARE.GADGET12	5	243	TEXT	49	40	134	16	18	15	0	0	0	1	0											Select Player:													
ReImagined HPI RAW\guis\SHARE.GADGET13	1	0	MAPINFO	53	271	120	20	16385	0	0	0	0	1	86											Map Info|Map Info	0	77	0	2									
ReImagined HPI RAW\guis\SHARE.GADGET14	4	50	SLIDER	176	56	16	105	2	4	0	-127	0	1	96																102	17	0	10					
ReImagined HPI RAW\guis\SIDESEL.GADGET0	0	0	HEADER	226	79	140	174	52685	52685	52685	0	-51	-51	-51		5	-51	-51	-51																			
ReImagined HPI RAW\guis\SIDESEL.GADGET1	5	0	TEXT	33	6	68	14	2	15	0	48	0	1	54											Select Side													
ReImagined HPI RAW\guis\SIDESEL.GADGET2	2	1	SIDES	8	30	104	100	1	15	0	0	0	1	54																								
ReImagined HPI RAW\guis\SIDESEL.GADGET3	4	1	KNOB	112	30	19	99	2	4	0	103	0	1	54																0	30	0	113					
ReImagined HPI RAW\guis\SIDESEL.GADGET4	1	0	SELECT	8	138	55	25	2	15	0	0	0	1	54											Select	0	83	0										
ReImagined HPI RAW\guis\SIDESEL.GADGET5	1	243	CANCEL	77	138	55	25	2	15	0	0	0	1	0											Cancel	0	67	0										
ReImagined HPI RAW\guis\SINGLE.GADGET0	0	205	HEADER	0	0	640	480	52685	52685	52685	0	-51	-51	-51		6	-51	-51	-51				NewCamp															
ReImagined HPI RAW\guis\SINGLE.GADGET1	1	243	NewCamp	447	136	118	18	2	15	0	0	0	1	-109											New Campaign	0	78	0										
ReImagined HPI RAW\guis\SINGLE.GADGET2	1	243	LoadGame	447	262	118	18	2	15	0	0	0	1	-109											Load Game	0	76	0										
ReImagined HPI RAW\guis\SINGLE.GADGET3	1	243	Skirmish	447	178	118	18	2	15	0	0	0	1	-109											Skirmish	0	83	0										
ReImagined HPI RAW\guis\SINGLE.GADGET4	1	243	PrevMenu	447	346	118	18	2	15	0	0	0	1	-109											Previous Menu	0	80	0										
ReImagined HPI RAW\guis\SINGLE.GADGET5	1	243	AnyMsn	483	292	47	42	1026	15	0	0	0	0	-109												0		0										
ReImagined HPI RAW\guis\SINGLE.GADGET6	1	243	Options	447	220	118	18	2	15	0	0	0	1	0											Options	0	79	0										
ReImagined HPI RAW\guis\SKIRMISH.GADGET0	0	205	Skirmish.gui	0	0	640	480	52585	52585	52585	0	-51	-51	-51		15	-51	-51	-51		Start	PrevMenu																
ReImagined HPI RAW\guis\SKIRMISH.GADGET1	1	240	Start	502	430	96	31	2	0	0	0	0	1	54											Start	0	83	0	0									
ReImagined HPI RAW\guis\SKIRMISH.GADGET2	1	240	PrevMenu	476	379	120	20	2	0	0	0	0	1	54											Previous Menu	0	80	0	0									
ReImagined HPI RAW\guis\SKIRMISH.GADGET3	5	243	TEXT	476	132	117	13	17	0	0	0	0	1	0											Location										StartLocation			
ReImagined HPI RAW\guis\SKIRMISH.GADGET4	5	243	TEXT	476	76	119	12	17	0	0	0	0	1	0											Commander										CommanderDeath			
ReImagined HPI RAW\guis\SKIRMISH.GADGET5	1	243	SelectMap	263	379	120	20	2	0	0	0	0	1	0											Select Map	0	101	0	0									
ReImagined HPI RAW\guis\SKIRMISH.GADGET6	1	20	StartLocation	476	153	120	20	1	0	0	0	0	1	0											Fixed|Random	0	70	0	2									
ReImagined HPI RAW\guis\SKIRMISH.GADGET7	1	21	CommanderDeath	476	96	120	20	1	0	0	0	0	1	0											Game ends|Continues	0	71	0	2									
ReImagined HPI RAW\guis\SKIRMISH.GADGET8	1	49	Mapping	476	210	120	20	1	0	0	0	0	1	0											Unmapped|Mapped	0	85	0	2									
ReImagined HPI RAW\guis\SKIRMISH.GADGET9	5	243	TEXT	476	189	117	14	17	0	0	0	0	1	0											Mapping										Mapping			
ReImagined HPI RAW\guis\SKIRMISH.GADGET10	5	243	MapName	47	382	195	15	17	0	0	0	0	1	0																								
ReImagined HPI RAW\guis\SKIRMISH.GADGET11	5	243	TEXT	476	246	119	12	17	0	0	0	0	1	0											Line of Sight										LineOfSight			
ReImagined HPI RAW\guis\SKIRMISH.GADGET12	1	28	LineOfSight	476	267	120	20	1	0	0	0	0	1	0											Permanent|True|Circular	0	114	0	3									
ReImagined HPI RAW\guis\SKIRMISH.GADGET13	5	45	HELPTEXT	42	330	447	20	17	0	0	-127	0	1	86																								
ReImagined HPI RAW\guis\SKIRMISH.GADGET14	1	45	Difficulty	476	324	120	20	1	0	0	0	0	1	-109	Adjust skirmish difficulty.										Easy|Medium|Hard	0	97	0	3									
ReImagined HPI RAW\guis\SKIRMISH.GADGET15	5	243	TEXT	476	303	118	12	17	0	0	0	0	1	0											Difficulty										Difficulty			
ReImagined HPI RAW\guis\skirmishmsg.GADGET0	0	0	HEADER	147	115	375	375	0	0	0	0	0	0	0		2	0	0	0		OK	OK	GotoWebsite															
ReImagined HPI RAW\guis\skirmishmsg.GADGET1	1	0	GotoWebsite	23	180	321	20	2	15	0	0	0	1	0											Go to www.cavedog.com	0	0	0	0									
ReImagined HPI RAW\guis\skirmishmsg.GADGET2	1	0	OK	123	210	120	20	2	15	0	0	0	1	0											OK	0	0	0	0									
ReImagined HPI RAW\guis\SOUND.GADGET0	0	205	HEADER	49	182	517	268	-842150451	-842150451	-842150451	0	-51	-51	-51		6	-51	-51	-51																			
ReImagined HPI RAW\guis\SOUND.GADGET1	4	243	KNOB	178	58	221	27	1	4	0	0	0	1	0																221	41	0	10					
ReImagined HPI RAW\guis\SOUND.GADGET2	5	243	TEXT	27	64	139	19	2	15	0	0	0	1	0											Sound Effects Volume													
ReImagined HPI RAW\guis\SOUND.GADGET3	5	243	TEXT	30	22	82	18	2	15	0	0	0	1	0											SOUND													
ReImagined HPI RAW\guis\SOUND.GADGET4	4	243	KNOB	179	94	221	27	1	4	0	0	0	1	0																200	34	0	10					
ReImagined HPI RAW\guis\SOUND.GADGET5	5	243	TEXT	28	99	95	19	2	15	0	0	0	1	0											Music Volume													
ReImagined HPI RAW\guis\SOUND.GADGET6	1	243	BUTN	423	138	1	16	2	15	0	0	0	1	0											Unit Acknowledgement	0	0											
ReImagined HPI RAW\guis\SOUNDS.GADGET0	0	205	HEADER	0	1	640	479	52685	52685	52685	0	-51	-51	-51		7	-51	-51	-51																			
ReImagined HPI RAW\guis\SOUNDS.GADGET1	4	243	FXVOL	276	171	121	16	1	4	0	0	0	1	0																107	26	0	10					
ReImagined HPI RAW\guis\SOUNDS.GADGET2	5	243	VOLTEXT	277	149	120	18	2	15	0	0	0	1	0											Sound Volume													
ReImagined HPI RAW\guis\SOUNDS.GADGET3	1	0	SPEECH	277	236	120	20	1	15	0	0	0	1	0											Off|Medium|Full	0	0	0	3									
ReImagined HPI RAW\guis\SOUNDS.GADGET4	5	243	TEXT	277	216	120	19	2	15	0	0	0	1	0											Unit Sounds													
ReImagined HPI RAW\guis\SOUNDS.GADGET5	1	0	MODE	277	101	120	20	1	15	0	0	0	1	-82											Off|Mono|3D	0	101	0	3									
ReImagined HPI RAW\guis\SOUNDS.GADGET6	5	243	TEXT	275	81	126	20	2	15	0	101	0	1	-82											Sound Mode													
ReImagined HPI RAW\guis\SOUNDS.GADGET7	1	243	TEST	276	284	120	20	2	15	0	0	0	1	120											Sound Test	0	99	0	0									
ReImagined HPI RAW\guis\SOUNDSRT.GADGET0	0	205	HEADER	128	128	150	352	52685	52685	52685	0	-51	-51	-51		10	-51	-51	-51																			
ReImagined HPI RAW\guis\SOUNDSRT.GADGET1	12	0	SOUNDSRT	0	0	148	354	0	15	0	0	0	1	0																								
ReImagined HPI RAW\guis\SOUNDSRT.GADGET2	4	243	FXVOL	12	68	122	16	1	4	0	0	0	1	0																108	26	0	10					
ReImagined HPI RAW\guis\SOUNDSRT.GADGET3	5	243	VOLTEXT	12	51	112	18	1	15	0	0	0	1	0											Sound Volume													
ReImagined HPI RAW\guis\SOUNDSRT.GADGET4	1	0	SPEECH	13	108	120	20	1	15	0	0	0	1	0											Off|Medium|Full	0	0	0	3									
ReImagined HPI RAW\guis\SOUNDSRT.GADGET5	5	243	TEXT	12	91	120	15	1	15	0	0	0	1	0											Unit Sounds													
ReImagined HPI RAW\guis\SOUNDSRT.GADGET6	1	0	MODE	14	24	120	20	1	15	0	0	0	1	-82											Off|Mono|3D	0	101	0	3									
ReImagined HPI RAW\guis\SOUNDSRT.GADGET7	1	243	RESTORE	13	269	120	20	2	15	0	0	0	1	-56											Restore Defaults	0	99	0	0									
ReImagined HPI RAW\guis\SOUNDSRT.GADGET8	1	243	UNDO	13	304	120	20	2	15	0	0	0	1	-56											Undo Changes	0	99	0	0									
ReImagined HPI RAW\guis\SOUNDSRT.GADGET9	5	243	TEXT	11	6	111	18	1	15	0	101	0	1	-75											Sound Mode													
ReImagined HPI RAW\guis\SOUNDSRT.GADGET10	1	0	TEST	14	152	120	20	2	15	0	0	0	1	0											TEST	0	0	0	0									
ReImagined HPI RAW\guis\SPEEDS.GADGET0	0	205	Speeds.GUI	0	0	640	480	52685	52685	52685	0	-51	-51	-51		13	-51	-51	-51																			
ReImagined HPI RAW\guis\SPEEDS.GADGET1	4	1	GAME	281	102	121	16	1	4	0	0	0	1	0																113	34	0	10					
ReImagined HPI RAW\guis\SPEEDS.GADGET2	5	243	TEXT	283	82	121	15	18	15	0	0	0	1	0											Game Speed													
ReImagined HPI RAW\guis\SPEEDS.GADGET3	4	3	SCREEN	281	159	121	16	1	4	0	0	0	1	0																113	34	0	10					
ReImagined HPI RAW\guis\SPEEDS.GADGET4	5	243	TEXT	282	139	121	15	18	15	0	0	0	1	0											Screen Scroll													
ReImagined HPI RAW\guis\SPEEDS.GADGET5	4	50	TXTSCROL	281	215	121	16	1	4	0	0	0	1	0																114	34	0	10					
ReImagined HPI RAW\guis\SPEEDS.GADGET6	5	243	TXTTEXT	284	194	117	15	18	15	0	0	0	1	0											Screen Text Delay													
ReImagined HPI RAW\guis\SPEEDS.GADGET7	1	0	LEFTCLICK	281	383	120	20	1	0	0	0	0	1	-101											Left Click|Right Click	0	76	0	2									
ReImagined HPI RAW\guis\SPEEDS.GADGET8	5	243	TEXT	301	363	78	18	18	15	0	99	0	1	-56											Interface													
ReImagined HPI RAW\guis\SPEEDS.GADGET9	5	243	GAMETEXT	298	93	65	19	18	15	0	99	0	1	-56																								
ReImagined HPI RAW\guis\SPEEDS.GADGET10	5	243	TEXT	279	306	122	17	18	15	0	101	0	1	56											Unit Text Acks													
ReImagined HPI RAW\guis\SPEEDS.GADGET11	4	5	MAXLINES	281	271	121	16	1	4	0	101	0	1	56																115	17	0	10					
ReImagined HPI RAW\guis\SPEEDS.GADGET12	5	243	TEXT	283	250	118	17	18	15	0	101	0	1	56											Text Lines													
ReImagined HPI RAW\guis\SPEEDS.GADGET13	1	0	UNITCHAT	282	326	120	20	1	0	0	0	0	1	0											Off|Medium|Full	0	79	0	3									
ReImagined HPI RAW\guis\SPEEDSRT.GADGET0	0	205	Speedsrt.GUI	128	128	150	352	52685	52685	52685	0	-51	-51	-51		15	-51	-51	-51																			
ReImagined HPI RAW\guis\SPEEDSRT.GADGET1	12	0	SPEEDSRT	0	0	150	354	0	0	0	0	0	1	0																								
ReImagined HPI RAW\guis\SPEEDSRT.GADGET2	4	1	GAME	13	24	120	16	1	4	0	0	0	1	0																106	34	0	10					
ReImagined HPI RAW\guis\SPEEDSRT.GADGET3	5	243	GAMETEXT	13	8	114	15	17	0	0	0	0	1	0											Game													
ReImagined HPI RAW\guis\SPEEDSRT.GADGET4	4	3	SCREEN	13	63	120	16	1	4	0	0	0	1	0																106	34	0	10					
ReImagined HPI RAW\guis\SPEEDSRT.GADGET5	5	243	SCRNTEXT	12	45	120	15	17	0	0	0	0	1	0											Screen Scroll													
ReImagined HPI RAW\guis\SPEEDSRT.GADGET6	4	50	TXTSCROL	13	180	120	16	1	4	0	0	0	1	0																48	34	0	10					
ReImagined HPI RAW\guis\SPEEDSRT.GADGET7	5	243	TXTTEXT	13	164	121	15	17	0	0	0	0	1	0											Text Delay (secs)													
ReImagined HPI RAW\guis\SPEEDSRT.GADGET8	1	60	LEFTCLICK	13	219	120	20	1	0	0	0	0	1	-101											Left Click|Right Click	0	76	0	2									
ReImagined HPI RAW\guis\SPEEDSRT.GADGET9	5	243	TEXT	13	202	125	19	17	0	0	99	0	1	-56											Button Interface													
ReImagined HPI RAW\guis\SPEEDSRT.GADGET10	1	243	RESTORE	13	269	120	20	2	0	0	0	0	1	-66											Restore Defaults	0	82	0	0									
ReImagined HPI RAW\guis\SPEEDSRT.GADGET11	1	243	UNDO	13	304	120	20	2	0	0	0	0	1	-66											Undo Changes	0	85	0	0									
ReImagined HPI RAW\guis\SPEEDSRT.GADGET12	5	243	TEXT	13	84	117	17	17	0	0	101	0	1	56											Unit Chat													
ReImagined HPI RAW\guis\SPEEDSRT.GADGET13	5	243	TEXT	13	126	117	15	17	0	0	101	0	1	56											Text Lines													
ReImagined HPI RAW\guis\SPEEDSRT.GADGET14	4	6	MAXLINES	12	142	120	16	1	4	0	101	0	1	56																48	19	0	10					
ReImagined HPI RAW\guis\SPEEDSRT.GADGET15	1	0	UNITCHAT	13	101	120	20	1	0	0	0	0	1	0											Off|Medium|Full	0	79	0	3									
ReImagined HPI RAW\guis\SSIDESEL.GADGET0	0	205	HEADER	279	152	60	50	52685	52685	52685	0	-51	-51	-51		2	-51	-51	-51																			
ReImagined HPI RAW\guis\SSIDESEL.GADGET1	6	210	Panel	0	0	60	50	33474	64	0	56	-124	1	54										1														
ReImagined HPI RAW\guis\SSIDESEL.GADGET2	1	243	Side0	5	5	50	20	2	15	0	0	0	0	0											Side0	0	100	0										
ReImagined HPI RAW\guis\SSIDESEL.GADGET3	1	243	Side1	5	25	50	20	2	15	0	0	0	0	0											Side1	0	100	0										
ReImagined HPI RAW\guis\ssidesel1.GADGET0	0	205	HEADER	279	152	110	30	52685	52685	52685	0	-51	-51	-51		2	-51	-51	-51																			
ReImagined HPI RAW\guis\ssidesel1.GADGET1	6	210	Panel	0	0	110	30	33474	64	0	56	-124	1	54										1														
ReImagined HPI RAW\guis\ssidesel1.GADGET2	1	243	Side0	5	5	50	20	2	15	0	0	0	0	0											Side0	0	100	0										
ReImagined HPI RAW\guis\ssidesel1.GADGET3	1	243	Side1	55	5	50	20	2	15	0	0	0	0	0											Side1	0	100	0										
ReImagined HPI RAW\guis\STARTOPT.GADGET0	0	205	HEADER	0	0	640	480	52685	52685	52685	0	-51	-51	-51		8	-51	-51	-51				PREV															
ReImagined HPI RAW\guis\STARTOPT.GADGET1	1	30	SOUND	68	82	120	20	18	15	0	0	0	1	0											SOUND	0	83	0	0									
ReImagined HPI RAW\guis\STARTOPT.GADGET2	1	30	SPEEDS	68	182	120	20	18	15	0	0	0	1	0											INTERFACE	0	73	0	0									
ReImagined HPI RAW\guis\STARTOPT.GADGET3	1	30	VISUALS	68	232	120	20	18	15	0	0	0	1	0											VISUALS	0	86	0	0									
ReImagined HPI RAW\guis\STARTOPT.GADGET4	1	243	PREV	478	285	120	20	2	15	0	0	0	1	0											OK	0	79	0	0									
ReImagined HPI RAW\guis\STARTOPT.GADGET5	1	243	CANCEL	478	325	120	20	2	15	0	0	0	1	31											Cancel	0	67	0	0									
ReImagined HPI RAW\guis\STARTOPT.GADGET6	1	30	MUSIC	68	132	120	20	18	15	0	0	0	1	6											MUSIC	0	77	0	0									
ReImagined HPI RAW\guis\STARTOPT.GADGET7	1	243	RESTORE	478	365	120	20	2	15	0	0	0	1	-75											Restore Default	0	82	0	0									
ReImagined HPI RAW\guis\STARTOPT.GADGET8	1	243	UNDO	478	405	120	20	2	15	0	0	0	1	-75											Undo Changes	0	85	0	0									
ReImagined HPI RAW\guis\TABMENU.GADGET0	0	0	HEADER	130	-33	510	33	0	0	0	0	0	1	0		5	1	0	0		CANCEL	CANCEL	OPTIONS															
ReImagined HPI RAW\guis\TABMENU.GADGET1	1	78	OPTIONS	8	6	120	21	2	15	0	0	0	1	0											Options Menu	0	79	0	0									
ReImagined HPI RAW\guis\TABMENU.GADGET2	1	243	SHARE	255	6	120	20	2	15	0	0	0	1	0											Share	0	83	0	0									
ReImagined HPI RAW\guis\TABMENU.GADGET3	1	0	ALLIES	132	6	120	20	2	15	0	0	0	1	100											Allies	0	65	0	0									
ReImagined HPI RAW\guis\TABMENU.GADGET4	1	0	CANCEL	191	6	114	20	2	15	0	0	0	0	100												0	8	0	0									
ReImagined HPI RAW\guis\TABMENU.GADGET5	1	0	CONTROL	379	6	120	20	2	15	0	0	0	1	0											Control	0	0	0	0									
ReImagined HPI RAW\guis\TALK.GADGET0	0	205	HEADER	128	-33	512	33	52685	52685	52685	0	-51	1	-51		3	-51	-51	-51	ÍÍÍÍÍÍÍÍ																		
ReImagined HPI RAW\guis\TALK.GADGET1	12	0	CONSOLE	2	0	514	35	0	15	0	0	0	1	0																								
ReImagined HPI RAW\guis\TALK.GADGET2	3	212	TALK	16	7	350	19	1	15	0	0	0	1	-12																							63	
ReImagined HPI RAW\guis\TALK.GADGET3	1	0	SENDTO	375	6	120	20	16394	0	0	0	0	1	0											Options|Options	0	0	0	1									
ReImagined HPI RAW\guis\TALK2.GADGET0	0	205	HEADER	128	-164	511	164	52685	52685	52685	0	-51	1	-51		25	-51	-51	-51	ÍÍÍÍÍÍÍÍ																		
ReImagined HPI RAW\guis\TALK2.GADGET1	12	0	CONSOLE	2	131	519	33	0	15	0	0	0	1	0																								
ReImagined HPI RAW\guis\TALK2.GADGET2	3	212	TALK	16	138	350	19	1	15	0	0	0	1	-12																							63	
ReImagined HPI RAW\guis\TALK2.GADGET3	1	0	SENDTO	375	137	120	20	16394	0	0	0	0	1	0											Options|Options	0	0	0	1									
ReImagined HPI RAW\guis\TALK2.GADGET4	0	205	HEADER	128	319	512	126	52685	52685	52685	0	-51	1	-51		11	-51	-51	-51	ÍÍÍÍÍÍÍÍ																		
ReImagined HPI RAW\guis\TALK2.GADGET5	1	0	SENDTYPE	15	53	126	25	1	15	0	0	0	1	102											All|Allies|Enemies|Custom	0	-68	0	4									
ReImagined HPI RAW\guis\TALK2.GADGET6	1	0	PLAYER0	206	12	120	22	16393	15	0	0	0	1	102											BUTTON NAME	0	-68	0	1									
ReImagined HPI RAW\guis\TALK2.GADGET7	1	0	PLAYER1	206	35	119	22	16393	15	0	0	0	1	102											BUTTON NAME	0	-68	0	1									
ReImagined HPI RAW\guis\TALK2.GADGET8	1	0	PLAYER9	370	104	115	20	16393	15	0	0	0	1	102											BUTTON NAME	0	-68	0	1									
