	COMMON.id	COMMON.assoc	COMMON.name	COMMON.xpos	COMMON.ypos	COMMON.width	COMMON.height	COMMON.attribs	COMMON.colorf	COMMON.colorb	COMMON.texturenumber	COMMON.fontnumber	COMMON.active	COMMON.commonattribs	COMMON.help	totalgadgets	VERSION.major	VERSION.minor	VERSION.revision	panel	crdefault	escdefault	defaultfocus	hotornot	text	status	quickkey	grayedout	stages	range	thick	knobpos	knobsize	filename	link	crtdefault	maxchars	itemheight
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET0	0	205	HEADER	129	347	511	133	52685	52685	52685	0	-51	1	-51		27	-51	-51	-51		CANCEL	CANCEL	CANCEL															
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET1	1	0	CANCEL	191	6	114	20	2	15	0	0	0	0	100												0	0	0	0									
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET2	5	0	PLAYER0	31	12	120	22	9	15	0	0	0	1	102											BUTTON NAME													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET3	5	0	PLAYER9	279	104	115	20	9	15	0	0	0	1	102											BUTTON NAME													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET4	5	0	PLAYER5	279	12	120	22	9	15	0	0	0	1	102											BUTTON NAME													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET5	5	0	PLAYER6	279	35	118	21	9	15	0	0	0	1	102											BUTTON NAME													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET6	5	0	PLAYER7	279	58	121	21	9	15	0	0	0	1	102											BUTTON NAME													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET7	5	0	PLAYER8	279	80	116	21	9	15	0	0	0	1	102											BUTTON NAME													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET8	6	0	LOGO0	8	12	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET9	6	0	LOGO1	8	35	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET10	6	0	LOGO2	8	58	20	21	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET11	6	0	LOGO3	8	82	20	19	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET12	6	0	LOGO4	8	104	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET13	6	0	LOGO5	257	12	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET14	6	0	LOGO6	257	35	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET15	6	0	LOGO7	257	58	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET16	6	0	LOGO8	257	81	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET17	6	0	LOGO9	257	104	20	20	0	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET18	5	0	STATS0	154	12	99	22	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET19	5	0	STATS1	154	35	106	24	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET20	5	0	STATS2	154	59	99	22	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET21	5	0	STATS3	154	82	99	22	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET22	5	0	STATS4	154	104	99	22	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET23	5	0	STATS6	402	35	99	22	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET24	5	0	STATS7	402	59	99	22	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET25	5	0	STATS8	402	82	99	22	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET26	5	0	STATS9	402	104	99	22	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET27	5	0	STATS5	402	12	99	22	1	15	0	-127	0	1	102											Stats													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET28	5	0	PLAYER4	31	104	115	20	9	15	0	0	0	1	102											BUTTON NAME													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET29	5	0	PLAYER1	31	35	118	21	9	15	0	0	0	1	102											BUTTON NAME													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET30	5	0	PLAYER2	31	58	121	21	9	15	0	0	0	1	102											BUTTON NAME													
ReImagined HPI Compile\ReIm_GUIs\SCORE.GADGET31	5	0	PLAYER3	31	80	116	21	9	15	0	0	0	1	102																								
ReImagined HPI Compile\ReIm_GUIs\SELCAMP.GADGET0	0	205	HEADER	0	0	640	480	52685	52685	52685	0	-51	-51	-51		5	-51	-51	-51			PrevMenu														Start		
ReImagined HPI Compile\ReIm_GUIs\SELCAMP.GADGET1	1	243	Start	498	364	122	46	2	15	0	0	0	1	-109											Start Campaign	0	83	0										
ReImagined HPI Compile\ReIm_GUIs\SELCAMP.GADGET2	1	243	PrevMenu	499	418	121	44	2	15	0	0	0	1	-109											Previous Menu	0	80	0										
ReImagined HPI Compile\ReIm_GUIs\SELCAMP.GADGET3	2	7	Campaign	25	38	256	213	1	15	0	0	0	1	-109																								
ReImagined HPI Compile\ReIm_GUIs\SELCAMP.GADGET4	4	7	KNOB	280	38	15	212	2	4	0	101	0	1	-109																291	33	0	10					
ReImagined HPI Compile\ReIm_GUIs\SELCAMP.GADGET5	5	243	TEXT	29	18	253	19	2	15	0	101	0	1	-109											Select Campaign													
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET0	0	0	HEADER	0	0	640	480	52685	52685	52685	0	-51	1	-51		12	-51	-51	-51	NULL																		
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET1	5	0	HEADING	399	45	111	15	2	15	0	102	0	1	54											Select Campaign													
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET2	2	7	CAMPS	317	67	248	89	1	15	0	0	0	1	54																								
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET3	1	0	SELECT	10	438	130	32	2	15	0	0	0	1	54											Select Campaign	0	83											
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET4	1	0	PREVMENU	500	438	130	32	2	15	0	0	0	1	54											Previous Menu	0	80											
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET5	5	243	TEXT	119	46	75	17	2	15	0	103	0	1	-109											Select Side													
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET6	1	1	ARM	63	66	87	34	18	15	0	0	0	1	-109											ARM	1	65											
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET7	1	1	CORE	154	66	87	35	18	15	0	0	0	1	-109											CORE	0	67											
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET8	5	243	TEXT	282	166	64	15	2	15	0	103	0	1	-109											Difficulty													
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET9	1	5	EASY	175	187	87	34	18	15	0	0	0	1	-109											Easy	0	69											
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET10	1	5	MEDIUM	267	187	87	34	18	15	0	0	0	1	-109											Medium	1	77											
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET11	1	5	HARD	359	187	87	34	18	15	0	0	0	1	-109											Hard	0	72											
ReImagined HPI Compile\ReIm_GUIs\SELCAMPX.GADGET12	4	7	KNOB	565	67	14	89	2	4	0	101	0	1	-109																0	56	0	50					
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET0	0	0	Selgame.GUI	0	0	640	480	52685	52685	52685	0	-51	1	-51		19	-51	-51	-51	NULL	STARTNEW	PREVMENU	STARTNEW															
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET1	2	1	GAMENAME	12	122	107	173	1	15	0	0	0	1	54	Game Name																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET2	1	0	PREVMENU	451	434	120	20	2	0	0	0	0	1	54											Previous Menu	0	80	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET3	1	0	JOINGAME	451	407	120	20	2	0	0	0	0	1	54											Join	0	74	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET4	5	243	HELPTEXT	9	460	346	18	17	15	0	101	0	1	121																								
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET5	1	0	STARTNEW	451	327	120	20	2	0	0	0	0	1	54											New	0	78	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET6	2	1	PLAYERS	526	122	38	174	1026	15	0	0	0	1	54	Players in game / Max players																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET7	2	1	MAPNAME	129	122	143	173	1025	15	0	0	0	1	54	Map game will play on																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET8	2	1	STATUS	571	122	40	175	1026	15	0	0	0	1	54	Tells if game is in play																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET9	1	0	WATCH	451	380	120	20	2	0	0	0	0	1	54											Watch	0	87	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET10	1	199	UPDATE	451	353	120	20	2	0	0	0	0	1	54											Update	0	85	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET11	2	1	ENERGY	471	122	47	175	1026	15	0	0	0	1	-111	Starting energy amount																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET12	2	1	FULLMAP	389	122	25	175	1026	15	0	0	0	1	-111	Tells if you start with map																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET13	2	1	LOS	354	122	27	174	1026	15	0	0	0	1	-111	Type of Line of Sight																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET14	2	1	COMMANDER	279	122	34	173	1026	15	0	0	0	1	-111	Does dead commander end game?																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET15	2	1	METAL	423	122	40	175	1026	15	0	0	0	1	22	Starting metal amount																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET16	2	1	PING	319	122	27	173	1026	15	0	0	0	1	22	Average latency (big is bad)																							
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET17	3	0	NICKNAME	198	345	112	21	0	15	0	0	0	1	-9																							63	
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET18	3	0	PASSWORD	198	414	112	22	0	15	0	0	0	1	-45																							63	
ReImagined HPI Compile\ReIm_GUIs\SELGAME.GADGET19	4	1	SLIDER	618	113	16	190	2	4	0	102	0	1	54																184	56	0	175					
ReImagined HPI Compile\ReIm_GUIs\SELMAP.GADGET0	0	0	Selmap.GUI	84	12	494	420	52685	52685	52685	0	-51	1	-51		7	-51	-51	-51	NULL	MAPNAMES	PREVMENU	MAPNAMES															
ReImagined HPI Compile\ReIm_GUIs\SELMAP.GADGET1	2	1	MAPNAMES	60	86	230	193	1	15	0	0	0	1	54																								
ReImagined HPI Compile\ReIm_GUIs\SELMAP.GADGET2	1	0	PREVMENU	356	360	96	20	2	0	0	0	0	1	54											Cancel	0	67	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELMAP.GADGET3	1	0	LOAD	357	325	96	20	2	0	0	0	0	1	54											Select Map	0	83	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELMAP.GADGET4	4	1	SLIDER	305	75	16	203	2	4	0	102	0	1	54																197	56	0	175					
ReImagined HPI Compile\ReIm_GUIs\SELMAP.GADGET5	6	0	MAPPIC	347	147	125	125	1024	15	0	0	0	1	0										0														
ReImagined HPI Compile\ReIm_GUIs\SELMAP.GADGET6	5	0	DESCRIPTION	60	300	235	31	17	15	0	-127	0	1	102											Description													
ReImagined HPI Compile\ReIm_GUIs\SELMAP.GADGET7	5	0	SIZE	60	330	235	18	17	15	0	-127	0	1	102											Size													
ReImagined HPI Compile\ReIm_GUIs\SELPROV.GADGET0	0	0	HEADER	0	0	640	480	52685	52685	52685	0	-51	1	-51		6	-51	-51	-51	NULL		PREVMENU																
ReImagined HPI Compile\ReIm_GUIs\SELPROV.GADGET1	1	0	PREVMENU	473	405	120	20	2	15	0	0	0	1	54											Previous Menu	0	80	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELPROV.GADGET2	1	243	SETTINGS	473	363	120	20	2	15	0	0	0	1	66											Options	0	79	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELPROV.GADGET3	2	50	DPLAY	72	98	499	104	1	15	0	0	0	1	101																								
ReImagined HPI Compile\ReIm_GUIs\SELPROV.GADGET4	4	50	SLIDER	578	89	16	121	2	4	0	0	0	1	101																115	21	0	10					
ReImagined HPI Compile\ReIm_GUIs\SELPROV.GADGET5	1	0	SELECT	473	283	120	20	2	15	0	0	0	1	101											Select	0	83	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELPROV.GADGET6	1	0	SERVICEX	81	221	321	20	2	15	0	0	0	0	101											BUTTON NAME	0	-68	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELPROVX.GADGET0	0	0	HEADER	0	0	640	480	52685	52685	52685	0	-51	1	-51		5	-51	-51	-51	NULL																		
ReImagined HPI Compile\ReIm_GUIs\SELPROVX.GADGET1	5	0	HEADING	96	219	135	15	2	15	0	102	0	1	54											Please Select Provider													
ReImagined HPI Compile\ReIm_GUIs\SELPROVX.GADGET2	2	1	PROV	12	239	269	129	1	15	0	0	0	1	54																								
ReImagined HPI Compile\ReIm_GUIs\SELPROVX.GADGET3	1	0	PREVMENU	500	438	130	32	2	15	0	0	0	1	54											Previous Menu	0	80											
ReImagined HPI Compile\ReIm_GUIs\SELPROVX.GADGET4	1	0	SELECT	10	438	130	32	2	15	0	0	0	1	54											Select Provider	0	83											
ReImagined HPI Compile\ReIm_GUIs\SELPROVX.GADGET5	4	1	SLIDER	284	239	26	128	2	4	0	102	0	1	54																0	56	0	126					
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET0	0	205	HEADER	0	0	640	480	52685	52685	52685	0	-51	-51	-51		11	-51	-51	-51																			
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET1	1	243	Start	498	364	122	46	2	15	0	0	0	1	-109											Start	0	83	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET2	1	243	PrevMenu	499	418	121	44	2	15	0	0	0	1	-109											Previous Menu	0	80	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET3	1	5	Side0	26	84	132	106	18	15	0	0	0	0	-109											Side0	0	0	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET4	1	5	Side1	170	84	129	104	18	15	0	0	0	0	-109											Side1	0	0	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET5	1	5	Side2	274	84	135	108	18	15	0	0	0	0	-109											Side2	0	0	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET6	1	5	Side3	404	84	136	103	18	15	0	0	0	0	-109											Side3	0	0	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET7	1	5	Side4	505	84	115	98	18	15	0	0	0	0	-109											Side4	0	0	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET8	1	6	Easy	32	431	94	30	18	15	0	0	0	1	-109											Easy	0	69	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET9	1	6	Medium	136	431	94	30	18	15	0	0	0	1	-109											Medium	0	77	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET10	1	6	Hard	240	431	94	30	18	15	0	0	0	1	-109											Hard	0	72	0										
ReImagined HPI Compile\ReIm_GUIs\SELSIDE.GADGET11	5	243	SIDENAME	247	232	122	22	2	15	0	100	0	1	-46																								
ReImagined HPI Compile\ReIm_GUIs\SELVMODE.GADGET0	0	0	HEADER	221	92	200	120	52685	52685	52685	0	-51	1	-51		3	-51	-51	-51	NULL																		
ReImagined HPI Compile\ReIm_GUIs\SELVMODE.GADGET1	5	0	VIDVAL	36	19	134	15	2	15	0	102	0	1	54											0x0													
ReImagined HPI Compile\ReIm_GUIs\SELVMODE.GADGET2	1	0	OK	42	76	120	20	2	15	0	0	0	1	54											OK	0	83	0	0									
ReImagined HPI Compile\ReIm_GUIs\SELVMODE.GADGET3	4	0	VIDSLDR	21	42	162	16	1	4	0	0	0	1	0																148	28	0	10					
ReImagined HPI Compile\ReIm_GUIs\SERIAL.GADGET0	0	0	HEADER	70	97	501	154	0	0	0	0	0	0	0		8	0	0	0		HOST		HOST															
ReImagined HPI Compile\ReIm_GUIs\SERIAL.GADGET1	2	10	SPEEDS	151	26	102	110	1	15	0	0	0	1	101																								
ReImagined HPI Compile\ReIm_GUIs\SERIAL.GADGET2	5	0	TEXT	151	7	102	19	1	15	0	-127	0	1	101											Speed													
ReImagined HPI Compile\ReIm_GUIs\SERIAL.GADGET3	1	0	JOIN	358	101	121	20	2	15	0	0	0	1	0											Join	0	0	0	0									
ReImagined HPI Compile\ReIm_GUIs\SERIAL.GADGET4	1	0	PREV	358	123	121	19	2	15	0	0	0	1	0											Cancel	0	0	0	0									
ReImagined HPI Compile\ReIm_GUIs\SERIAL.GADGET5	2	1	PORTS	15	26	101	110	1	15	0	0	0	1	101																								
ReImagined HPI Compile\ReIm_GUIs\SERIAL.GADGET6	5	0	TEXT	15	7	95	17	1	15	0	-127	0	1	101											Port													
ReImagined HPI Compile\ReIm_GUIs\SERIAL.GADGET7	4	1	SLIDER	118	26	11	109	2	4	0	-127	0	1	101																103	10	0	10					
ReImagined HPI Compile\ReIm_GUIs\SERIAL.GADGET8	1	0	HOST	358	79	121	20	2	15	0	0	0	1	0											Host	0	0	0	0									
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET0	0	205	Share.GUI	324	-429	233	396	52685	52685	52685	0	-51	-51	-51		14	-51	-51	-51		OK	CANCEL	OK															
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET1	5	243	TEXT	46	14	142	14	18	15	0	0	0	1	0											TRANSFER RESOURCES													
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET2	1	243	CANCEL	65	348	96	31	2	0	0	0	0	1	0											Cancel	0	67	0	0									
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET3	1	243	OK	65	312	96	31	2	0	0	0	0	1	0											OK	0	79	0	0									
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET4	4	20	METAL	49	188	120	16	1	4	0	0	0	1	0																139	29	0	10					
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET5	5	243	TEXT	49	173	67	15	17	15	0	0	0	1	0											Metal													
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET6	4	21	ENERGY	49	222	120	16	1	4	0	0	0	1	0																139	27	0	10					
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET7	5	243	TEXT	48	207	69	14	17	15	0	0	0	1	0											Energy													
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET8	1	0	SHARUNIT	53	246	120	20	16385	0	0	0	0	1	0											Chosen Units|Chosen Units	0	104	0	2									
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET9	5	243	METAL#	174	191	88	15	17	15	0	0	0	1	0											METAL#													
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET10	5	243	ENERGY#	175	223	72	13	17	15	0	0	0	1	0											ENERGY#													
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET11	2	50	PLYRLIST	39	59	133	101	1	15	0	0	0	1	0																								
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET12	5	243	TEXT	49	40	134	16	18	15	0	0	0	1	0											Select Player:													
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET13	1	0	MAPINFO	53	271	120	20	16385	0	0	0	0	1	86											Map Info|Map Info	0	77	0	2									
ReImagined HPI Compile\ReIm_GUIs\SHARE.GADGET14	4	50	SLIDER	176	56	16	105	2	4	0	-127	0	1	96																102	17	0	10					
ReImagined HPI Compile\ReIm_GUIs\SIDESEL.GADGET0	0	0	HEADER	226	79	140	174	52685	52685	52685	0	-51	-51	-51		5	-51	-51	-51																			
ReImagined HPI Compile\ReIm_GUIs\SIDESEL.GADGET1	5	0	TEXT	33	6	68	14	2	15	0	48	0	1	54											Select Side													
ReImagined HPI Compile\ReIm_GUIs\SIDESEL.GADGET2	2	1	SIDES	8	30	104	100	1	15	0	0	0	1	54																								
ReImagined HPI Compile\ReIm_GUIs\SIDESEL.GADGET3	4	1	KNOB	112	30	19	99	2	4	0	103	0	1	54																0	30	0	113					
ReImagined HPI Compile\ReIm_GUIs\SIDESEL.GADGET4	1	0	SELECT	8	138	55	25	2	15	0	0	0	1	54											Select	0	83	0										
ReImagined HPI Compile\ReIm_GUIs\SIDESEL.GADGET5	1	243	CANCEL	77	138	55	25	2	15	0	0	0	1	0											Cancel	0	67	0										
ReImagined HPI Compile\ReIm_GUIs\SINGLE.GADGET0	0	205	HEADER	0	0	640	480	52685	52685	52685	0	-51	-51	-51		6	-51	-51	-51				NewCamp															
ReImagined HPI Compile\ReIm_GUIs\SINGLE.GADGET1	1	243	NewCamp	447	136	118	18	2	15	0	0	0	1	-109											New Campaign	0	78	0										
ReImagined HPI Compile\ReIm_GUIs\SINGLE.GADGET2	1	243	LoadGame	447	262	118	18	2	15	0	0	0	1	-109											Load Game	0	76	0										
ReImagined HPI Compile\ReIm_GUIs\SINGLE.GADGET3	1	243	Skirmish	447	178	118	18	2	15	0	0	0	1	-109											Skirmish	0	83	0										
ReImagined HPI Compile\ReIm_GUIs\SINGLE.GADGET4	1	243	PrevMenu	447	346	118	18	2	15	0	0	0	1	-109											Previous Menu	0	80	0										
ReImagined HPI Compile\ReIm_GUIs\SINGLE.GADGET5	1	243	AnyMsn	483	292	47	42	1026	15	0	0	0	0	-109												0		0										
ReImagined HPI Compile\ReIm_GUIs\SINGLE.GADGET6	1	243	Options	447	220	118	18	2	15	0	0	0	1	0											Options	0	79	0										
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET0	0	205	Skirmish.gui	0	0	640	480	52585	52585	52585	0	-51	-51	-51		15	-51	-51	-51		Start	PrevMenu																
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET1	1	240	Start	502	430	96	31	2	0	0	0	0	1	54											Start	0	83	0	0									
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET2	1	240	PrevMenu	476	379	120	20	2	0	0	0	0	1	54											Previous Menu	0	80	0	0									
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET3	5	243	TEXT	476	132	117	13	17	0	0	0	0	1	0											Location										StartLocation			
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET4	5	243	TEXT	476	76	119	12	17	0	0	0	0	1	0											Commander										CommanderDeath			
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET5	1	243	SelectMap	263	379	120	20	2	0	0	0	0	1	0											Select Map	0	101	0	0									
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET6	1	20	StartLocation	476	153	120	20	1	0	0	0	0	1	0											Fixed|Random	0	70	0	2									
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET7	1	21	CommanderDeath	476	96	120	20	1	0	0	0	0	1	0											Game ends|Continues	0	71	0	2									
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET8	1	49	Mapping	476	210	120	20	1	0	0	0	0	1	0											Unmapped|Mapped	0	85	0	2									
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET9	5	243	TEXT	476	189	117	14	17	0	0	0	0	1	0											Mapping										Mapping			
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET10	5	243	MapName	47	382	195	15	17	0	0	0	0	1	0																								
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET11	5	243	TEXT	476	246	119	12	17	0	0	0	0	1	0											Line of Sight										LineOfSight			
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET12	1	28	LineOfSight	476	267	120	20	1	0	0	0	0	1	0											Permanent|True|Circular	0	114	0	3									
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET13	5	45	HELPTEXT	42	330	447	20	17	0	0	-127	0	1	86																								
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET14	1	45	Difficulty	476	324	120	20	1	0	0	0	0	1	-109	Adjust skirmish difficulty.										Easy|Medium|Hard	0	97	0	3									
ReImagined HPI Compile\ReIm_GUIs\SKIRMISH.GADGET15	5	243	TEXT	476	303	118	12	17	0	0	0	0	1	0											Difficulty										Difficulty			
ReImagined HPI Compile\ReIm_GUIs\skirmishmsg.GADGET0	0	0	HEADER	147	115	375	375	0	0	0	0	0	0	0		2	0	0	0		OK	OK	GotoWebsite															
ReImagined HPI Compile\ReIm_GUIs\skirmishmsg.GADGET1	1	0	GotoWebsite	23	180	321	20	2	15	0	0	0	1	0											Go to www.cavedog.com	0	0	0	0									
ReImagined HPI Compile\ReIm_GUIs\skirmishmsg.GADGET2	1	0	OK	123	210	120	20	2	15	0	0	0	1	0											OK	0	0	0	0									
ReImagined HPI Compile\ReIm_GUIs\SOUND.GADGET0	0	205	HEADER	49	182	517	268	-842150451	-842150451	-842150451	0	-51	-51	-51		6	-51	-51	-51																			
ReImagined HPI Compile\ReIm_GUIs\SOUND.GADGET1	4	243	KNOB	178	58	221	27	1	4	0	0	0	1	0																221	41	0	10					
ReImagined HPI Compile\ReIm_GUIs\SOUND.GADGET2	5	243	TEXT	27	64	139	19	2	15	0	0	0	1	0											Sound Effects Volume													
ReImagined HPI Compile\ReIm_GUIs\SOUND.GADGET3	5	243	TEXT	30	22	82	18	2	15	0	0	0	1	0											SOUND													
ReImagined HPI Compile\ReIm_GUIs\SOUND.GADGET4	4	243	KNOB	179	94	221	27	1	4	0	0	0	1	0																200	34	0	10					
ReImagined HPI Compile\ReIm_GUIs\SOUND.GADGET5	5	243	TEXT	28	99	95	19	2	15	0	0	0	1	0											Music Volume													
ReImagined HPI Compile\ReIm_GUIs\SOUND.GADGET6	1	243	BUTN	423	138	1	16	2	15	0	0	0	1	0											Unit Acknowledgement	0	0											
ReImagined HPI Compile\ReIm_GUIs\SOUNDS.GADGET0	0	205	HEADER	0	1	640	479	52685	52685	52685	0	-51	-51	-51		7	-51	-51	-51																			
ReImagined HPI Compile\ReIm_GUIs\SOUNDS.GADGET1	4	243	FXVOL	276	171	121	16	1	4	0	0	0	1	0																107	26	0	10					
ReImagined HPI Compile\ReIm_GUIs\SOUNDS.GADGET2	5	243	VOLTEXT	277	149	120	18	2	15	0	0	0	1	0											Sound Volume													
